8926,571,9
4238,392,6
3041,187,3
6814,172,4
4229,588,5
5688,916,4
3769,287,2
2052,562,9
3174,575,8
4600,916,6
8168,781,3
8688,441,7
2435,240,2
7183,349,3
6165,603,6
2183,832,1
8968,141,6
7304,320,4
5942,325,2
2497,656,3
3487,382,7
5190,498,8
6961,757,6
7420,921,8
3214,121,2
9491,961,4
8641,817,1
4659,398,7
8648,387,5
2944,154,8
4064,888,1
4382,469,8
3731,907,2
4012,346,3
4747,740,6
7456,927,6
9662,811,7
4067,865,6
6391,928,3
6792,373,5
3819,315,4
3791,223,3
8613,300,9
1846,182,3
4286,330,1
9151,643,3
2081,445,2
1254,953,2
5398,933,3
5238,650,6
3575,786,8
4057,395,9
4122,923,2
6678,119,4
3082,303,3
2784,189,3
6640,895,5
1126,127,1
1304,741,8
4720,378,9
5398,341,7
8489,218,8
3590,591,6
2724,939,5
7790,566,8
1858,992,3
2033,359,3
8410,119,4
7630,229,7
7669,707,4
3060,186,7
1928,348,8
1618,507,8
5626,483,4
3980,365,5
5590,938,3
9151,802,4
2312,657,9
1533,243,8
8116,624,7
7980,624,7
3707,211,7
3270,658,5
7140,886,5
2592,123,5
5925,746,7
1467,676,7
3887,569,7
4174,452,3
8418,430,7
5672,332,2
4824,175,8
4738,986,8
1709,208,2
7110,526,5
9175,304,3
7930,821,5
2923,422,2
7177,691,9
5748,442,1
5017,840,9
6953,405,7
9690,671,5
7219,778,7
4086,185,2
9281,747,6
7455,382,4
2015,256,5
9231,360,6
9142,450,8
5770,740,7
5939,966,6
7922,602,8
7692,516,9
1172,862,3
9279,278,3
9443,515,8
6879,874,4
3701,548,3
8850,519,5
3912,537,6
9311,506,2
7249,633,7
1925,314,8
5858,409,8
2587,193,5
9506,407,5
2948,804,6
2631,581,5
5739,698,3
2921,920,6
1116,352,6
5035,474,8
7064,244,4
5361,741,8
8467,299,8
4990,127,2
8838,568,9
2469,603,8
8152,204,8
5606,760,8
2504,192,3
9894,435,6
8017,265,6
4476,927,1
9671,556,1
7887,174,6
4658,819,5
6936,234,4
7046,696,5
2420,509,5
3584,641,7
7664,843,9
6583,708,2
5070,998,5
2106,967,6
8320,489,1
8595,209,5
5072,957,2
1438,898,7
7235,436,7
8743,866,6
5635,379,4
2737,336,3
7425,412,1
5499,801,7
9136,371,3
5897,871,5
7817,733,2
4104,264,6
1942,888,5
6828,314,2
8019,364,8
6995,353,5
3474,108,8
5546,402,3
4569,341,4
6411,112,2
6712,992,1
3669,946,4
7844,652,7
3380,185,3
7363,958,4
9751,514,5
8780,869,5
3674,773,5
9016,312,4
5549,223,2
6741,380,3
6559,931,9
2641,114,9
8440,712,7
4527,443,8
8249,898,3
4650,672,3
3554,626,3
8777,169,3
3564,312,4
9010,978,8
2056,834,8
6911,209,5
1483,779,6
5619,298,3
4221,523,7
3038,559,7
2903,546,7
3822,898,1
9671,552,4
5397,488,8
5362,120,6
3087,942,7
2193,155,7
5094,406,9
9144,344,7
4074,378,4
2296,754,6
9551,784,6
9491,584,6
3956,651,6
1773,293,4
9216,825,3
2806,556,2
6868,212,6
6573,533,8
1260,779,6
5694,431,2
8473,526,8
8531,926,3
6892,194,5
2510,593,9
2170,871,5
7923,933,6
9816,535,4
2395,348,2
3422,633,4
6662,314,1
3925,296,2
4775,850,3
5137,250,7
8392,121,8
5774,656,6
2178,360,2
7184,376,8
4466,744,2
4343,798,8
5698,244,1
2189,407,8
9937,734,4
7321,626,6
1466,668,2
7907,266,3
7841,588,5
3563,106,3
5843,742,2
4086,135,3
9116,709,4
6440,414,1
2728,637,4
5337,186,3
6966,381,5
6789,240,7
3635,694,3
5737,495,7
6715,560,4
1640,568,1
7103,447,5
5427,931,6
6814,409,4
2191,466,2
9059,832,2
4138,284,1
2976,809,7
9813,362,3
4778,182,6
2831,892,2
5435,754,9
2365,175,9
4406,434,9
1396,689,5
3282,417,4
3524,818,4
3137,818,6
7103,379,7
3314,638,5
9610,186,2
9118,834,3
6824,778,8
5728,636,5
4460,989,6
9733,107,1
7636,582,8
8362,586,3
4059,108,3
6008,532,7
4011,998,3
9299,804,1
1647,416,8
1740,128,6
8856,790,1
1180,421,7
8181,341,3
4674,656,2
2094,360,5
9581,120,9
2328,345,5
4393,460,1
8356,161,2
7081,742,8
7990,225,6
9598,387,6
2866,599,2
4110,695,5
6149,637,5
1565,280,7
7147,656,4
2691,526,5
5904,963,6
8239,300,9
3277,105,5
2237,358,2
3473,971,3
9152,922,4
8984,661,1
9311,518,2
2247,760,3
6202,528,7
9871,841,9
3317,846,5
6165,582,6
5303,159,4
6351,915,1
6143,391,3
8570,288,1
2943,836,5
8838,276,8
6809,174,4
5248,614,6
1478,608,7
4561,503,5
3682,561,2
5289,511,2
7610,110,1
1671,267,5
3314,210,6
8062,726,3
6818,627,4
8803,644,4
7525,581,8
6703,691,6
4360,777,8
1287,116,4
6468,882,8
1207,993,5
8838,995,4
2712,325,4
9728,742,4
1348,876,8
7620,181,6
4713,135,5
2241,569,2
3416,346,2
5609,115,7
5661,449,3
7962,958,6
7280,975,7
3159,797,5
1161,733,8
7739,838,4
3816,271,8
6984,288,6
3879,995,7
9179,305,9
3066,986,7
8344,744,6
2369,527,6
8756,589,6
3115,791,4
3389,982,6
9053,648,8
3920,906,8
8089,943,7
6003,893,5
5279,214,4
6306,540,2
4439,710,6
1604,558,6
4572,515,3
3274,555,3
3033,388,2
6694,166,5
3355,934,6
2571,242,2
4751,991,8
9395,335,1
2485,769,4
2265,283,1
6974,770,2
8550,599,3
2142,516,6
7154,612,1
9968,143,4
4674,617,7
2963,962,7
3059,991,5
3396,213,3
5771,930,2
1610,168,3
9957,119,3
5954,314,2
9676,556,8
9196,916,5
1825,268,9
9000,206,9
3059,974,6
9723,590,3
7213,743,3
7134,134,7
1702,258,6
9611,681,4
6892,242,1
4412,152,6
6916,659,1
8895,230,4
1389,676,5
4702,275,8
5390,506,6
9795,915,5
2413,800,2
5216,240,8
1236,627,4
7966,423,5
9248,367,3
6946,408,5
9754,822,8
5341,260,6
7024,879,2
6053,808,3
3923,320,2
7719,361,3
3433,198,8
8704,580,4
8358,601,5
8995,934,2
2247,161,9
5193,786,4
9334,878,8
7083,221,8
3882,285,1
9713,818,3
3989,866,9
3017,111,4
2620,467,4
3803,852,7
9989,319,2
6238,238,2
5289,875,4
6518,229,7
1430,291,8
5261,335,4
7767,807,6
9303,896,2
9020,354,4
5418,974,4
1175,967,2
1539,626,4
8560,140,6
4168,280,5
4549,399,9
3829,978,1
6560,712,5
5998,368,3
3894,751,7
4629,391,5
9261,210,2
8878,849,1
1404,314,1
8690,452,1
3985,982,5
1724,460,3
6905,423,6
3742,173,4
4838,368,6
8952,248,4
6192,394,2
2096,901,2
2723,234,2
3971,559,8
8835,164,2
5234,966,5
5589,564,4
3923,604,3
9448,364,1
4689,847,4
7940,705,2
7713,304,6
7285,663,6
9987,757,6
8155,969,6
6998,296,7
7515,852,8
6820,605,2
8856,358,3
7607,704,1
8741,708,6
6887,550,6
8040,750,5
9169,762,4
5674,242,3
6754,451,4
4491,849,8
7514,422,8
3658,613,3
1867,197,9
9365,210,3
9416,532,7
3459,758,4
5338,218,2
4649,775,1
3525,552,2
6656,173,2
5944,108,9
2449,338,6
1204,413,3
3966,735,6
2204,754,8
4092,538,7
5763,339,6
6884,318,6
5081,900,8
9208,954,7
5236,711,5
3123,413,5
7239,188,4
7850,969,3
6311,190,7
9548,756,1
5185,966,1
7005,483,7
6717,671,3
4891,292,3
1533,639,9
7149,746,2
9839,830,6
1417,886,7
3087,106,8
6338,204,5
4801,547,8
6825,988,5
5344,302,1
7623,665,5
8892,663,7
1457,626,6
4967,659,2
4893,235,5
1877,815,1
4694,801,7
4088,444,1
3578,754,6
6487,231,2
6597,841,8
8107,605,2
4073,911,6
3015,350,4
9476,343,4
2843,354,3
4534,905,8
2791,478,1
7296,413,8
8507,374,7
5563,421,2
1256,623,2
1247,815,8
5114,631,6
9224,846,8
4716,676,9
7813,227,1
3410,829,2
4382,968,7
8511,350,2
7067,721,3
5146,243,2
4444,942,6
6808,231,1
3279,870,8
9048,606,3
9227,495,6
7173,432,7
6699,405,5
2897,328,5
3282,662,6
8358,224,8
5639,333,6
5983,459,9
1525,256,2
9128,728,1
2029,131,2
8517,750,2
9381,472,3
7656,903,2
2116,413,6
5466,960,2
1960,608,4
9224,611,1
1226,189,7
7682,362,5
5919,566,4
1535,415,5
7437,871,1
5673,333,7
7652,677,3
8472,933,3
6780,661,5
2997,321,2
2936,947,3
4999,857,8
7483,919,3
4984,478,4
2053,738,4
4053,437,8
3113,533,3
4732,671,7
5021,836,9
4378,580,7
8625,833,1
6367,390,2
7734,625,7
9100,892,2
1323,850,6
3733,993,3
7097,429,4
3215,211,7
5712,964,4
6150,267,5
9457,103,1
1841,877,3
7665,449,9
8548,314,6
2743,745,5
6245,783,4
6684,489,3
1785,901,1
6930,470,5
1968,294,9
9293,972,5
9103,252,1
8153,439,7
9874,598,8
1849,965,5
6760,674,6
4192,753,8
4867,598,2
5666,839,6
8690,763,1
3899,952,5
4823,603,5
5515,442,2
6551,477,7
8754,679,5
1508,180,2
5696,628,7
6464,922,9
2150,270,7
4648,119,6
2772,386,7
4537,755,7
6775,983,7
1381,414,8
3417,203,9
5705,932,2
4385,681,6
6857,258,2
3461,768,7
1476,514,3
4170,956,1
6169,841,8
6548,833,8
8900,612,9
6533,731,7
5401,562,9
2333,890,9
5908,666,4
2930,938,3
5553,873,2
2091,429,1
4683,145,7
7506,348,2
7460,757,5
3882,653,3
3419,520,7
6840,414,2
3942,509,5
6001,203,3
3099,741,8
1133,266,5
3738,238,7
8583,745,3
8959,239,4
7183,463,6
3071,472,3
9528,358,2
2722,109,8
4020,370,4
1351,322,9
2898,512,3
4431,937,7
1189,723,7
6691,264,3
3010,990,8
1612,270,9
3310,654,7
8933,175,5
6691,684,7
1119,987,1
8926,259,3
2451,792,2
6919,639,4
8267,838,2
2362,829,3
2285,447,6
8427,420,9
2608,323,2
9000,221,6
5007,886,3
1718,336,5
7509,531,6
1439,458,6
7782,962,4
5626,634,9
1187,262,8
2169,243,1
9961,586,5
7341,711,6
4719,555,7
2030,747,3
5044,232,4
4858,176,2
3933,697,4
9871,270,2
1524,289,4
5481,856,4
4488,626,4
1971,227,8
1979,522,2
3394,707,1
6399,691,3
7799,229,4
3514,525,7
6935,472,3
3317,746,1
1991,491,6
6780,569,9
4383,176,4
2438,367,3
3255,552,5
6394,529,2
9427,362,8
6906,526,7
5765,854,3
5260,133,7
2880,802,1
2717,590,3
3807,393,2
5109,663,8
8760,271,4
2528,661,7
6058,561,6
1670,567,2
4322,947,6
2311,819,6
4340,727,6
3455,900,7
2964,599,9
3462,867,7
6567,957,2
5448,918,6
5126,369,3
5664,495,1
2785,120,2
3252,575,4
3652,388,5
6121,197,6
2735,539,5
5506,636,2
3241,712,4
1325,874,3
8337,593,6
3499,815,2
6022,841,3
3799,653,3
6597,887,7
3028,606,8
2089,931,2
2663,331,9
8219,836,6
5679,551,9
2651,627,5
6296,695,7
2808,260,5
2186,115,5
7312,882,2
7636,549,1
7318,327,1
9507,463,9
1157,629,5
1190,820,7
1982,226,9
5652,261,6
9678,210,7
9894,651,2
7556,175,4
4540,397,9
3067,716,2
6920,451,6
7301,540,8
2548,837,2
2322,539,8
7382,525,3
6290,984,8
1464,965,2
1956,250,5
6644,632,2
6219,737,2
4916,420,2
9458,743,8
7633,263,7
7622,267,4
7811,260,1
3849,437,4
2448,800,2
3003,256,1
4601,357,8
3163,248,7
7339,814,3
8477,739,7
1858,792,2
4900,386,5
2562,440,2
2003,779,4
7436,888,7
3078,139,9
3805,840,1
4833,668,9
5261,118,4
8130,720,1
6492,987,1
7772,869,8
9768,225,6
3027,421,4
2405,869,4
4465,929,3
8134,634,8
2100,605,4
2504,371,7
4018,708,3
9350,874,3
6144,378,2
1237,795,8
1442,895,5
3520,584,5
5852,907,7
9627,285,9
8680,309,6
2075,716,5
2091,672,9
6068,252,1
8753,561,7
7413,135,5
8290,579,6
6707,916,2
3222,880,4
8502,944,7
2422,211,4
3201,732,6
5529,247,8
9716,144,1
9480,840,7
4232,270,5
7680,271,3
7525,582,8
7795,904,6
5305,920,2
2612,525,5
8941,767,5
2370,804,7
5169,656,4
4276,771,4
4519,676,2
9342,609,3
2561,939,3
6585,532,7
3937,347,4
6509,596,8
7626,841,7
9823,197,6
9201,899,2
4438,960,3
7017,161,5
4181,925,6
7741,432,8
6474,132,8
9319,247,3
2914,405,8
1913,675,3
6559,227,4
7301,929,3
3246,858,4
2744,651,8
6978,976,9
5635,840,6
1674,504,9
3373,622,4
3218,477,3
4710,268,7
6987,950,5
5269,651,3
8239,283,6
8119,610,5
8138,552,1
4108,310,4
8256,237,8
3500,421,8
7590,418,6
9029,199,4
2223,747,7
7148,736,2
3827,600,6
6401,685,2
6736,988,2
6521,891,3
4865,979,2
5794,922,6
4520,885,5
5736,371,5
3494,585,5
4052,829,7
6599,755,8
5644,294,1
2408,174,6
2557,547,4
9131,163,2
3485,473,3
4324,232,8
1416,139,8
4551,466,4
2011,737,7
4442,575,4
6691,510,5
8312,385,4
4910,508,7
7468,127,3
3356,597,8
8859,146,5
5368,495,3
7677,140,2
5811,581,8
6877,362,1
2485,404,2
5684,223,2
4137,830,6
3043,255,3
7979,993,5
2888,950,8
6426,795,6
5260,951,1
2047,718,6
4400,403,3
9094,551,6
8080,391,3
2744,256,3
3713,913,5
3584,323,4
8383,262,6
5439,547,6
7438,896,4
6219,895,1
6423,806,4
8176,593,8
5241,735,3
1785,868,8
8476,746,8
2976,241,7
8847,269,3
2845,473,8
5934,688,6
8093,855,4
9193,360,9
3031,663,8
7851,342,6
4009,784,3
1653,263,4
8513,291,3
2695,763,8
4310,462,2
8129,626,2
3249,857,7
5778,189,4
8335,221,6
2987,680,5
3132,139,4
7915,374,7
6686,183,4
4993,533,7
3166,119,6
8493,876,6
6247,590,5
3108,354,9
4909,802,2
1757,228,5
7468,968,6
2431,793,4
4588,874,6
1365,527,6
3317,231,3
2050,466,3
1900,397,3
3661,427,7
6353,470,8
9293,133,3
5302,777,6
2323,351,3
9503,527,3
5947,993,6
4302,496,9
4304,844,7
8680,205,5
7218,598,7
9225,786,8
8388,375,1
7897,795,4
3010,650,7
1739,233,7
4646,970,7
2027,785,7
4950,125,7
9838,770,6
6418,630,3
2924,541,8
2409,145,3
8477,936,7
2101,217,7
6657,202,7
4300,865,6
1828,414,9
2595,450,4
8857,930,3
6853,557,3
7984,120,7
2076,704,7
8408,947,2
2427,726,2
6021,462,5
3301,760,4
7135,628,9
3628,363,6
1581,383,3
7733,758,6
9514,788,8
4276,161,7
7937,471,9
9858,925,8
9440,265,4
5729,974,4
7346,704,4
6092,150,4
5870,173,1
1313,297,3
8451,428,2
8933,886,6
2073,765,7
1378,127,7
7865,235,8
6726,996,3
9066,203,2
1862,815,7
1604,372,7
7371,227,2
1413,499,4
6179,517,8
7544,500,4
6075,809,2
4718,636,1
9393,191,5
5342,749,3
9637,934,2
6595,723,5
3805,830,8
9856,546,7
6519,395,9
3631,559,5
1719,319,8
3779,472,7
7388,305,2
8190,704,6
5317,223,3
6923,811,5
9435,918,4
3585,223,2
6075,934,5
8237,706,8
6333,326,5
5765,697,2
8830,495,3
4398,792,8
1784,176,5
3376,989,7
9699,373,5
1640,459,4
1356,301,6
5743,167,2
2081,148,5
1123,725,8
2199,304,4
1707,511,8
6911,686,8
3058,317,9
4292,900,6
2077,375,7
2114,736,8
6406,930,3
8884,404,2
2449,376,1
5091,766,7
4832,244,7
4602,246,2
4627,266,3
7392,873,5
8575,931,3
2137,297,9
4623,844,9
2792,725,5
4937,948,6
5101,599,3
3688,840,6
3387,410,3
9169,385,5
5082,360,6
3445,282,8
3334,113,9
4262,615,1
8267,692,9
7908,295,2
7829,923,3
8772,788,4
6244,864,5
8520,802,4
8484,265,9
6435,438,7
3053,611,3
4996,218,2
1189,784,5
5404,698,3
7461,312,3
3991,686,5
2136,293,3
6896,169,9
3997,319,5
7473,497,8
9082,793,8
5624,686,3
7022,849,7
9082,983,4
8514,501,3
4187,248,8
3058,168,5
6602,591,7
4803,283,4
5380,549,5
2550,590,5
5969,705,7
3303,916,4
2637,704,2
8619,863,5
3953,768,6
6014,587,5
7443,714,5
5035,121,2
9702,566,2
9559,166,8
2514,596,2
9359,220,8
2726,505,1
4449,690,4
6123,209,7
5628,143,4
7419,840,8
7160,824,3
3904,762,6
7755,312,2
9784,413,3
7295,538,5
1459,652,6
5191,735,2
2679,317,7
2807,312,2
8215,961,6
2620,917,5
7876,830,1
5635,738,4
7733,483,8
5828,810,6
6500,737,5
9645,105,6
6450,477,1
8218,841,2
3492,757,5
3497,569,4
4725,449,6
6463,891,5
6934,633,3
7633,327,3
8658,110,1
6740,752,6
8745,953,8
4730,118,2
5063,451,9
3794,319,5
2165,202,3
4631,915,9
4569,474,3
6326,742,1
7950,841,5
9352,317,6
3719,344,8
1578,305,9
9788,787,1
7648,272,3
5078,508,7
6182,587,3
6754,378,5
4356,127,6
6166,693,1
4591,466,6
1985,727,1
2335,213,9
4897,877,4
2483,789,4
8802,958,3
8242,808,2
2897,799,5
3418,926,3
8805,660,5
6883,623,7
3083,209,3
3423,462,6
6172,435,3
7242,748,3
3693,945,4
6841,219,2
1832,698,1
1692,117,9
3785,851,3
1349,457,9
3044,475,3
7705,545,6
8138,729,2
7945,974,3
3922,813,7
7847,586,4
3465,354,6
5547,776,8
4283,886,9
5034,343,4
5417,810,6
6118,284,1
5766,734,8
1754,809,1
2611,230,7
8090,261,6
7156,918,7
6414,858,8
2693,986,2
9332,762,4
6948,970,2
6034,250,6
2380,155,8
5789,205,2
3147,407,6
6601,472,6
3581,298,3
2550,772,8
7950,742,3
8082,409,6
9768,723,4
2156,789,8
2969,705,4
4735,242,4
5084,189,5
4925,768,2
4771,377,9
1539,934,8
4495,144,8
3676,531,5
6059,193,8
1873,316,7
7063,796,4
1760,552,8
1613,559,9
3388,141,5
8964,339,8
2233,615,5
7827,635,8
7552,782,6
5965,461,7
5944,720,5
9877,874,1
5369,258,5
8119,483,8
8768,570,5
3452,810,1
8134,167,6
2027,947,7
6716,570,7
9876,267,4
6297,927,4
7534,627,8
5576,658,5
4905,118,8
2008,538,4
9514,134,3
1534,908,4
5151,339,9
4817,371,4
2851,840,5
7949,614,4
2954,679,2
7505,782,1
5087,249,1
4783,812,3
4515,952,2
4421,411,6
8833,718,6
1312,780,1
2523,767,4
1483,113,8
9384,545,5
5642,885,7
6768,341,3
6417,412,6
4906,894,3
2886,852,1
3943,826,4
9713,291,5
1237,415,2
9308,558,8
6514,891,7
6166,229,8
6197,876,7
6436,582,4
8765,579,8
1277,373,2
2365,349,4
5695,243,7
7340,447,4
3636,883,7
8975,421,5
7021,366,7
3884,793,5
3920,561,3
1873,779,4
2501,205,3
1462,332,2
1936,208,4
5770,576,9
4070,409,1
3009,386,9
3774,111,7
2386,214,6
3723,774,5
2774,989,1
7557,955,5
1980,988,2
1745,572,2
1898,251,7
7402,845,6
2610,511,6
2598,714,8
6623,249,9
7204,728,3
2495,770,2
8464,973,6
6920,345,9
2156,400,3
5737,292,8
5578,452,1
3279,561,7
2689,559,2
6451,769,8
3772,301,7
3518,819,6
9212,932,7
2937,461,8
3718,827,6
7325,897,6
8840,403,4
1559,981,6
7230,759,5
8269,543,2
9315,958,1
6044,507,6
3378,436,5
8600,469,2
8761,910,3
2124,268,6
6380,311,2
6794,433,2
9405,478,8
5012,709,4
4950,452,4
2364,737,6
7561,767,4
5496,506,7
5363,487,7
8745,738,8
6839,433,2
5873,966,4
9703,256,5
4584,678,2
6958,439,4
6600,766,4
6150,147,3
6809,794,3
6811,231,5
7806,702,4
1998,933,7
5788,777,5
4892,585,8
6755,177,7
7022,206,5
9003,945,7
7085,926,7
3794,367,8
7483,374,5
6331,769,1
3251,542,6
5760,647,2
7755,637,4
1460,242,6
6253,578,4
1665,926,5
6293,354,5
1610,818,7
8603,626,4
9491,393,4
4410,745,4
9218,475,7
2928,730,2
3962,801,3
5003,259,9
8386,867,2
9809,467,5
4077,196,4
9333,223,3
5690,417,8
7525,152,2
2490,818,9
2728,802,3
1754,852,3
8091,706,8
8955,433,8
3811,635,7
3468,923,9
1441,953,3
4211,359,7
5319,929,9
9550,825,6
7336,494,3
2013,255,6
2381,345,5
5402,443,6
6232,267,4
6808,389,1
1205,348,7
2509,195,2
2891,783,3
6647,536,6
5548,444,8
6017,802,9
6178,919,9
5281,261,6
8319,966,9
2762,280,5
6759,576,1
5089,821,5
5831,204,5
4653,276,6
1727,776,4
7792,571,7
8435,385,2
2518,164,8
9652,351,3
2357,463,4
4559,266,6
4801,850,2
3235,230,3
1408,845,3
8422,969,7
1332,675,2
2078,102,2
2372,387,5
3965,428,1
1539,684,3
9948,106,7
4890,324,6
6048,809,2
2114,820,9
1352,231,4
5998,915,2
2422,344,8
3863,962,4
7120,405,2
8296,930,9
7391,154,5
7229,488,2
1676,261,2
7482,484,2
8870,144,6
7976,540,2
1419,786,4
1465,554,8
9274,626,7
5144,944,4
4414,857,5
7742,830,2
6589,143,6
9618,979,3
3530,638,3
6784,593,4
2285,179,2
6547,972,5
8901,556,8
8082,124,4
8063,615,5
3379,873,7
8890,270,2
1882,912,5
3404,334,7
7317,252,5
7446,150,2
4829,549,4
2035,427,7
8688,523,8
2082,205,6
3029,917,6
6158,748,7
1350,611,9
3502,762,3
1796,611,8
8467,620,3
3659,803,4
6476,709,9
5972,798,4
2760,847,3
1223,675,6
3700,534,6
3742,333,3
6698,113,6
7068,887,2
2486,490,2
9775,957,5
4778,246,2
9545,789,2
6243,706,2
1313,794,5
4936,984,3
8810,564,5
5518,222,4
5635,416,3
5807,245,6
4044,359,6
7833,844,7
7229,882,3
5922,500,4
9877,197,4
7233,197,5
1540,130,5
4455,382,7
5968,164,6
9471,960,3
3567,293,5
2797,379,4
3358,461,3
4518,267,6
6123,335,4
4304,158,2
4952,738,3
2635,665,5
5877,418,2
6795,528,3
4898,415,2
9636,939,7
2864,488,5
5925,464,6
2387,604,9
5466,389,4
4300,646,3
9581,343,7
7381,882,5
7487,325,3
2952,820,7
9773,135,8
6961,493,5
2557,612,4
6367,892,6
6190,986,7
1701,981,8
9968,733,7
2689,940,3
1260,320,4
1671,663,2
5562,215,4
4464,948,6
5048,713,2
4702,173,5
7329,397,2
8825,539,6
7155,336,8
4832,547,7
5235,844,2
6368,460,4
1606,567,8
4440,828,4
2653,166,7
1154,569,2
9553,295,2
9805,801,4
6363,476,5
5741,948,6
9290,448,9
7605,768,8
1200,677,1
8990,672,6
7941,425,5
2620,482,4
8450,546,2
6553,238,1
2115,323,8
7673,221,7
1374,598,4
3203,154,8
8484,584,4
7574,953,3
7186,893,1
1759,193,7
9874,530,3
9347,355,8
5126,293,6
8011,926,5
2936,337,1
5427,545,3
4582,546,2
2372,658,9
2862,383,5
9417,518,4
6661,764,8
6833,756,1
1567,596,7
8172,903,4
6783,213,7
2409,563,9
6413,890,5
9000,894,1
3244,583,8
7063,182,3
2174,333,7
4336,288,7
9604,976,6
6128,815,3
3210,217,9
5336,153,5
4518,379,5
8154,661,9
1869,186,7
9468,283,2
9906,200,9
3747,640,1
5546,891,2
6405,786,7
9804,824,4
5736,778,4
3868,634,3
5545,351,9
6010,985,3
6851,795,1
7700,759,4
4798,148,5
4355,203,8
4753,160,7
4905,311,5
4236,868,8
6092,783,8
5453,596,7
1755,707,6
4816,340,2
6160,963,2
8796,529,7
5918,648,8
9947,898,6
3999,263,7
7742,619,6
2483,550,2
7680,994,3
2499,759,2
9187,869,2
4985,258,6
9462,964,5
2703,679,5
5511,108,3
5598,166,1
5268,498,6
2200,405,8
1585,816,8
7994,682,1
3882,313,3
8692,551,1
8107,233,8
5137,699,6
8611,888,1
4622,427,5
9093,679,7
7879,165,4
5119,948,3
6120,783,3
1481,146,2
1315,312,3
5664,542,2
3051,932,2
4048,781,1
1739,850,2
1588,215,2
6874,197,2
1383,520,2
7359,326,6
5187,470,6
4066,274,8
2564,865,8
7634,984,6
4169,704,6
2217,311,8
9643,121,2
4812,831,2
6891,780,9
2928,587,1
3156,119,1
7341,914,2
5422,741,7
6659,658,2
4117,862,4
5594,944,5
6989,743,4
9636,596,5
9561,195,9
3478,548,9
9460,764,3
6783,609,5
2402,246,9
6790,984,4
9597,891,6
4532,163,6
1954,295,8
1875,884,6
2388,419,6
6272,460,1
7728,505,2
6936,741,3
8682,444,1
3516,667,2
8705,996,3
4891,709,5
5130,925,5
3528,508,7
4850,520,6
5026,224,2
7970,733,2
7006,228,2
9635,612,7
4823,877,4
8443,277,8
3676,923,8
6908,589,2
7758,997,1
3040,587,9
3261,617,2
2915,637,3
6326,601,5
3603,153,6
6835,490,7
9039,461,4
3402,864,7
2805,327,4
9208,357,8
2888,182,4
7877,465,8
5530,919,4
4952,476,2
5627,709,7
8013,520,3
2054,692,8
2199,422,9
1590,577,9
2304,584,7
8006,811,4
7386,524,1
5996,901,3
3067,316,7
4281,159,7
8228,846,4
4130,437,8
7484,397,9
5671,711,8
1629,210,2
4530,540,8
9591,735,8
2662,716,3
3290,968,3
7005,425,9
3239,916,8
8086,126,5
3520,973,3
9591,552,9
9278,632,5
1547,524,9
5686,225,3
9617,258,4
3824,183,3
5615,733,2
3325,607,7
5052,985,6
4008,592,8
8263,994,8
9895,998,9
9219,736,3
2028,903,7
3274,366,7
8777,776,4
8582,535,3
9707,826,9
5504,264,2
7412,482,3
6695,134,7
9172,261,2
2218,333,5
3448,498,3
8580,826,1
1811,158,8
1428,331,7
2539,742,1
6790,863,3
5721,957,8
3691,936,8
7537,179,5
4812,562,5
2196,974,4
8977,851,2
8056,938,6
5144,670,3
5117,618,4
8375,162,1
8113,660,8
4639,568,9
8928,308,4
9411,223,1
9314,714,6
6250,757,8
8609,549,5
6341,379,4
6254,800,7
9898,480,6
7281,241,4
9336,893,4
3008,994,3
6332,251,4
8897,132,6
8873,738,1
7563,692,6
5288,415,6
2341,229,4
9580,806,1
9753,403,8
6773,341,3
2042,786,3
2179,474,8
1734,630,4
9863,319,2
1305,823,5
9848,579,1
5665,575,6
4076,898,3
6610,378,3
8955,417,3
9611,963,3
3097,812,4
2349,613,3
7428,588,9
7644,430,5
7336,785,3
7491,439,8
7165,911,2
8624,502,7
5876,365,3
9363,575,4
8684,784,8
8491,230,8
4114,932,3
5904,284,4
3507,484,3
2436,311,8
6767,591,9
4278,631,3
8985,595,8
8474,749,7
9165,852,7
1308,671,7
8360,627,5
6709,244,2
6835,821,2
5216,944,6
3236,574,7
4269,870,8
7425,364,6
4034,412,2
5512,117,1
5131,125,7
6694,399,6
6996,128,5
3704,421,4
6590,155,6
2911,141,2
2852,928,9
1637,536,2
4933,826,9
5630,494,3
7076,174,8
7733,256,8
6635,380,6
2286,410,6
5597,753,6
8598,307,8
2632,568,3
5057,686,6
5425,169,5
7207,122,8
3985,773,9
3128,687,5
9368,335,7
1676,484,6
3409,113,2
1177,261,2
4739,914,3
3174,501,5
7241,979,5
2088,615,1
6713,661,3
7836,297,8
5074,967,5
6578,634,1
9009,953,7
5041,856,6
3568,932,5
1702,156,6
9747,660,6
8173,524,6
4090,256,4
8547,691,8
8448,247,9
7462,464,3
1427,868,5
9459,754,6
7378,893,8
8306,310,2
7047,467,5
1894,573,2
5935,311,7
1292,563,3
8281,702,3
4726,909,3
9134,339,2
8914,374,4
2529,983,5
5924,990,5
8193,174,3
3903,853,2
7144,249,7
9443,484,3
7705,731,4
5615,324,7
6830,211,1
1597,531,8
2188,419,6
9766,963,1
7450,751,3
8750,700,9
7780,606,2
3828,922,5
7978,535,2
9157,637,3
4663,251,5
1522,391,5
5041,543,3
7269,338,3
1791,429,6
